integralf_1.txt,wrench_mz.txt,integralf_3.txt,proportionalf_3.txt,proportionalf_5.txt,proportionalf_1.txt,wrench_fy.txt,wrench_my.txt,integralf_5.txt,integralf_4.txt,wrench_fz.txt,proportionalf_4.txt,wrench_mx.txt,wrench_fx.txt,integralf_2.txt,proportionalf_2.txt,error_pos_4.txt,trq2.txt,posa2.txt,trq5.txt,veld1.txt,posa3.txt,error_pos_1.txt,error_pos_3.txt,accd1.txt,posd1.txt,veld4.txt,error_pos_5.txt,veld5.txt,posa5.txt,vela4.txt,vela3.txt,vela1.txt,accd3.txt,error_vel_2.txt,trq1.txt,posd4.txt,error_vel_3.txt,posd5.txt,veld3.txt,accd4.txt,error_vel_1.txt,error_vel_5.txt,vela5.txt,error_pos_2.txt,trq3.txt,error_vel_4.txt,posa1.txt,veld2.txt,posa4.txt,posd3.txt,accd5.txt,vela2.txt,trq4.txt,posd2.txt,accd2.txt
,,,,,,,,,,,,,,,,-0.016062,2.01201,0.689962,-0.024353,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.47896,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.1038,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.155703,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.01201,0.689962,0.038269,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.51554,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.1038,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.155703,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.02246,0.689962,0.003479,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.48418,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.10715,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.155703,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.03291,0.689962,0.006958,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.46851,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.10715,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.155703,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.03291,0.689962,0.024353,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.48941,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.10715,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.162945,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.03814,0.689962,-0.020874,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.49464,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.1038,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.166566,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.02769,0.689962,0.017395,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.46851,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.10715,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.166566,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.01724,0.689962,-0.003479,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.48941,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.1105,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.166566,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.02246,0.689962,0.020874,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.49986,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.11385,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.166566,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.01724,0.689962,-0.006958,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.48418,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.12055,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.170187,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.03291,0.689962,0.017395,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.46851,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.0904,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.170187,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.01724,0.689962,-0.010437,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.47896,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.0904,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.166566,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.02246,0.689962,0.024353,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.50509,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.0971,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.166566,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.02769,0.689962,-0.006958,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.47373,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.10715,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.170187,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.02246,0.689962,0.031311,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.46851,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.10715,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.173808,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.03291,0.689962,-0.0,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.48418,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.10715,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.170187,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.02246,0.689962,0.038269,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.50509,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.10715,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.166566,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.03291,0.689962,-0.024353,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.49986,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.10715,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.166566,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.03814,0.689962,-0.010437,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.46851,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.10715,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.170187,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.04337,0.689962,0.017395,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.46851,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.10715,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.173808,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.03814,0.689962,-0.003479,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.48418,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.10715,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.170187,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.03291,0.689962,-0.020874,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.50509,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.10715,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.166566,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.03291,0.689962,0.041748,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.48941,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.1038,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.162945,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.04337,0.689962,-0.020874,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.47373,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.10715,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.162945,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.05904,0.689962,0.020874,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.47373,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.1038,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.162945,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.05382,0.689962,-0.010437,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.48941,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.1038,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.162945,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.03814,0.689962,0.024353,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.49986,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.10045,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.155703,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.04337,0.689962,-0.024353,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.47373,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.1038,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.155703,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.05382,0.689962,0.024353,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.47896,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.10715,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.155703,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.03814,0.689962,-0.013916,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.48941,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.1038,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.162945,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.05904,0.689962,0.024353,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.48418,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.1038,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.166566,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.07995,0.689962,0.031311,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.47373,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.1105,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.166566,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.04859,0.689962,-0.020874,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.49464,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.11385,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.177429,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.04859,0.689962,-0.010437,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.50509,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.11385,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.184671,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.0904,0.689962,0.013916,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.47373,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.10715,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.18105,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.04859,0.689962,-0.006958,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.48941,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.10715,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.166566,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.05382,0.689962,0.031311,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.49464,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.1038,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.166566,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.0695,0.689962,-0.006958,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.47373,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.10715,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.166566,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.08517,0.689962,0.041748,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.47896,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.1105,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.166566,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.07995,0.689962,-0.024353,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.49986,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.10715,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.166566,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.05382,0.689962,0.024353,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.45805,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.1038,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.159324,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.03291,0.689962,-0.006958,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.48418,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.1038,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.159324,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.08517,0.689962,0.031311,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.48941,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.10715,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.159324,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.09563,0.689962,-0.024353,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.50509,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.1038,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.159324,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.07995,0.689962,0.017395,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.48418,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.1038,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.159324,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.05904,0.689962,0.038269,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.46851,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.1038,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.159324,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.04859,0.689962,0.003479,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.47896,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.10715,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.162945,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.06427,0.689962,0.027832,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.49464,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.10715,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.166566,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.09563,0.689962,-0.0,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.49986,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.1105,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.170187,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.1113,0.689962,-0.006958,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.46851,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.10715,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.170187,0.7,-0.00651336
,,,,,,,,,,,,,,,,-0.016062,2.05904,0.689962,0.031311,6.99614e-05,-1.6628,0.0827891,-0.0372019,-0.0139572,1.5,6.52973e-05,0.106793,5.15839e-06,0.00382743,-0.0,0.0,-0.0,0.0158182,3.26486e-05,1.47373,1.4,-7.92896e-05,0.11062,-7.92896e-05,-0.0130267,6.99614e-05,5.15839e-06,-0.0,0.0100377,-2.1105,6.52973e-05,1.41721,3.26486e-05,1.41606,-1.7,-0.00102909,-0.0,-0.162945,0.7,-0.00651336
