proportionalf_1.txt,proportionalf_2.txt,proportionalf_3.txt,wrench_fy.txt,integralf_4.txt,wrench_my.txt,integralf_5.txt,wrench_mz.txt,integralf_1.txt,integralf_2.txt,integralf_3.txt,proportionalf_5.txt,wrench_fz.txt,wrench_fx.txt,proportionalf_4.txt,wrench_mx.txt,accd3.txt,trq2.txt,vela5.txt,trq4.txt,trq3.txt,accd2.txt,posd5.txt,vela1.txt,trq5.txt,vela2.txt,posa4.txt,vela4.txt,veld4.txt,error_vel_4.txt,posa1.txt,posd2.txt,veld5.txt,error_vel_5.txt,posa2.txt,accd4.txt,vela3.txt,error_pos_4.txt,veld3.txt,trq1.txt,veld2.txt,posd4.txt,accd5.txt,error_pos_2.txt,error_pos_3.txt,error_pos_5.txt,posd3.txt,posa3.txt,error_vel_1.txt,accd1.txt,error_vel_2.txt,veld1.txt,error_pos_1.txt,posa5.txt,posd1.txt,error_vel_3.txt
,,,,,,,,,,,,,,,,0.0238202,-1.89704,-0.0,-0.315027,-2.6733,-0.0139572,0.57,-0.0,0.052185,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,1.00339,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.85523,-0.0,-0.318648,-2.69675,-0.0139572,0.57,-0.0,0.03479,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,1.00339,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.89181,-0.0,-0.311406,-2.68335,-0.0139572,0.57,-0.0,0.086975,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,1.00339,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.86046,-0.0,-0.311406,-2.6867,-0.0139572,0.57,-0.0,0.059143,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,1.00339,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.89181,-0.0,-0.315027,-2.69005,-0.0139572,0.57,-0.0,0.038269,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,1.00339,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.85,-0.0,-0.322269,-2.66995,-0.0139572,0.57,-0.0,0.076538,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,1.00339,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.89704,-0.0,-0.322269,-2.69005,-0.0139572,0.57,-0.0,0.055664,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,1.00339,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.85523,-0.0,-0.322269,-2.6934,-0.0139572,0.57,-0.0,0.059143,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,1.00339,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.88659,-0.0,-0.318648,-2.68,-0.0139572,0.57,-0.0,0.031311,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,1.00339,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.86046,-0.0,-0.322269,-2.68,-0.0139572,0.57,-0.0,0.076538,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,1.00339,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.88659,-0.0,-0.322269,-2.69005,-0.0139572,0.57,-0.0,0.066101,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,1.00339,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.85,-0.0,-0.329511,-2.6733,-0.0139572,0.57,-0.0,0.031311,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,1.00339,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.88136,-0.0,-0.322269,-2.6867,-0.0139572,0.57,-0.0,0.090454,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,1.00339,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.87091,-0.0,-0.318648,-2.6867,-0.0139572,0.57,-0.0,0.073059,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,1.00339,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.89181,-0.0,-0.322269,-2.69005,-0.0139572,0.57,-0.0,0.041748,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.998166,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.85523,-0.0,-0.32589,-2.67665,-0.0139572,0.57,-0.0,0.041748,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.998166,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.91272,-0.0,-0.32589,-2.69005,-0.0139572,0.57,-0.0,0.083496,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.998166,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.86568,-0.0,-0.322269,-2.68335,-0.0139572,0.57,-0.0,0.073059,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.998166,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.89181,-0.0,-0.318648,-2.67665,-0.0139572,0.57,-0.0,0.066101,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.998166,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.85523,-0.0,-0.318648,-2.67665,-0.0139572,0.57,-0.0,0.062622,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.998166,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.90749,-0.0,-0.322269,-2.6934,-0.0139572,0.57,-0.0,0.062622,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.998166,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.85523,-0.0,-0.322269,-2.67665,-0.0139572,0.57,-0.0,0.062622,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.99294,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.91272,-0.0,-0.318648,-2.6934,-0.0139572,0.57,-0.0,0.059143,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.99294,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.87091,-0.0,-0.315027,-2.68,-0.0139572,0.57,-0.0,0.038269,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.99294,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.88659,-0.0,-0.318648,-2.70345,-0.0139572,0.57,-0.0,0.073059,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.99294,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.89181,-0.0,-0.315027,-2.68,-0.0139572,0.57,-0.0,0.055664,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.99294,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.87091,-0.0,-0.315027,-2.69005,-0.0139572,0.57,-0.0,0.038269,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.99294,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.88136,-0.0,-0.315027,-2.6733,-0.0139572,0.57,-0.0,0.03479,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.99294,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.91272,-0.0,-0.315027,-2.6867,-0.0139572,0.57,-0.0,0.076538,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.99294,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.89704,-0.0,-0.315027,-2.67665,-0.0139572,0.57,-0.0,0.066101,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.99294,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.87613,-0.0,-0.315027,-2.6934,-0.0139572,0.57,-0.0,0.048706,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.99294,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.88659,-0.0,-0.315027,-2.69005,-0.0139572,0.57,-0.0,0.076538,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.99294,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.88659,-0.0,-0.318648,-2.68,-0.0139572,0.57,-0.0,0.080017,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.99294,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.88659,-0.0,-0.318648,-2.68335,-0.0139572,0.57,-0.0,0.06958,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.99294,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.90226,-0.0,-0.322269,-2.6867,-0.0139572,0.57,-0.0,0.055664,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.99294,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.87091,-0.0,-0.32589,-2.68335,-0.0139572,0.57,-0.0,0.038269,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.99294,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.89704,-0.0,-0.32589,-2.6934,-0.0139572,0.57,-0.0,0.083496,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.99294,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.90226,-0.0,-0.322269,-2.68335,-0.0139572,0.57,-0.0,0.06958,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.99294,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.89704,-0.0,-0.322269,-2.69675,-0.0139572,0.57,-0.0,0.066101,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.99294,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.89704,-0.0,-0.318648,-2.66995,-0.0139572,0.57,-0.0,0.062622,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.987714,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.89181,-0.0,-0.318648,-2.6867,-0.0139572,0.57,-0.0,0.080017,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.982488,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.90749,-0.0,-0.32589,-2.6867,-0.0139572,0.57,-0.0,0.073059,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.982488,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.90749,-0.0,-0.329511,-2.68,-0.0139572,0.57,-0.0,0.062622,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.982488,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.88659,-0.0,-0.329511,-2.67665,-0.0139572,0.57,-0.0,0.052185,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.982488,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.91272,-0.0,-0.329511,-2.68,-0.0139572,0.57,-0.0,0.027832,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.982488,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.88659,-0.0,-0.32589,-2.6733,-0.0139572,0.57,-0.0,0.03479,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.982488,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.92317,-0.0,-0.322269,-2.6867,-0.0139572,0.57,-0.0,0.041748,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.982488,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.91272,-0.0,-0.32589,-2.6934,-0.0139572,0.57,-0.0,0.083496,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.982488,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.90226,-0.0,-0.333132,-2.6733,-0.0139572,0.57,-0.0,0.066101,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.982488,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.88136,-0.0,-0.322269,-2.69005,-0.0139572,0.57,-0.0,0.059143,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.982488,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.91272,-0.0,-0.318648,-2.66995,-0.0139572,0.57,-0.0,0.045227,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.982488,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
,,,,,,,,,,,,,,,,0.0238202,-1.90226,-0.0,-0.318648,-2.6934,-0.0139572,0.57,-0.0,0.027832,-0.0,1.98035,-0.0,9.32818e-05,9.32818e-05,0.47583,1.5,2.64743e-05,2.64743e-05,1.50523,-0.0186096,0.0,0.0196459,-0.0001194,0.987714,6.99614e-05,2.0,-0.0052816,-0.00522588,-0.0439923,0.565243,-2.56,-2.51601,2.33205e-05,-0.0046524,6.99614e-05,2.33205e-05,0.0241695,0.00475664,0.5,-0.0001194
